test_cost,opt_cost,ls_cost
11.564743757247925,9.732242733240128,9.732242733240128
1.2448835046961904,1.1543592363595963,1.4222095282748342
0.7496869509923272,0.2106723019387573,0.7496869509923272
5.286545604467392,5.286545604467392,5.286545604467392
6.510750412940979,5.21136873960495,5.21136873960495
0.4771121492376551,0.46774805919267237,0.4771121492376551
12.858451068401337,8.523768782615662,12.858451068401337
1.1073598135262728,1.0227352902293205,1.1073598135262728
3.929219275712967,3.0602486431598663,3.929219275712967
13.719135880470276,9.149026066064835,13.719135880470276
1.7945382334291935,1.2614956945180893,1.7945382334291935
1.1645756224170327,0.712864619679749,1.1645756224170327
3.830231048166752,3.7915348783135414,3.830231048166752
6.391998052597046,4.82725316286087,5.571931540966034
2.675216943025589,2.675216943025589,4.149500802159309
1.9372975677251816,1.9372975677251816,1.9372975677251816
5.8101956397295,4.9038611352443695,5.8101956397295
1.4424239173531532,1.3511544317007065,1.4424239173531532
0.528118409216404,0.528118409216404,0.528118409216404
0.6897063665091991,0.6559836631640792,0.6897063665091991
5.908944562077522,5.8846996277570724,7.906250759959221
2.37836922891438,1.3982045967131853,2.37836922891438
2.176132844761014,2.1211239024996758,2.176132844761014
4.451939791440964,3.9319398552179337,4.227728545665741
8.838008865714073,7.154272064566612,7.154272064566612
3.5321858301758766,3.4159135296940804,3.5321858301758766
2.323131401091814,1.9817180819809437,2.323131401091814
6.286808580160141,6.286808580160141,6.286808580160141
4.525116384029388,2.2554726973176003,4.525116384029388
2.441143497824669,2.441143497824669,2.441143497824669
0.36993494612397626,0.36993494612397626,0.36993494612397626
0.996919933706522,0.996919933706522,0.996919933706522
1.1539162173867226,1.1539162173867226,3.3444873690605164
0.7652327455580235,0.6041844747960567,0.7652327455580235
3.8933165073394775,2.995108984410763,3.8933165073394775
6.2577404752373695,4.92063794285059,6.2577404752373695
1.7278230041265488,1.7278230041265488,1.7278230041265488
22.31932035088539,22.31932035088539,22.31932035088539
6.9012903571128845,5.013476133346558,6.9012903571128845
6.545064032077789,6.3561378717422485,6.3561378717422485
1.4211619428824633,1.2989426897838712,1.4211619428824633
4.449180543422699,4.441627323627472,4.449180543422699
0.75277992291376,0.4280996040906757,0.75277992291376
0.7868487620726228,0.7503856122493744,0.8413831144571304
0.9829134978353977,0.8911590948700905,1.1040073744952679
0.8172932472079992,0.8172932472079992,0.8172932472079992
11.328048020601273,9.976630717515945,11.328048020601273
8.455971032381058,8.180933326482773,8.455971032381058
2.685068666934967,2.4908685758709908,2.7996287047863007
1.1581712141633034,1.1385187581181526,1.1581712141633034
1.7780494391918182,1.6885983049869537,1.7780494391918182
1.797723425552249,1.797723425552249,1.797723425552249
1.9615403600037098,1.9615403600037098,1.9615403600037098
5.111913748085499,4.277839288115501,5.111913748085499
4.166427403688431,3.7798550352454185,4.243209064006805
1.132899459451437,0.8489713836461306,1.132899459451437
6.635444730520248,6.635444730520248,6.635444730520248
9.701724708080292,8.559096783399582,9.701724708080292
2.3452845588326454,2.294069677591324,2.3452845588326454
0.19967964148963802,0.11153889741399325,0.19967964148963802
2.098738133907318,2.090460065752268,2.098738133907318
0.061633155681192875,0.059399441175628453,0.061633155681192875
4.796084761619568,4.450665295124054,4.8852331936359406
0.8829218936152756,0.8136766534298658,0.8829218936152756
10.529569417238235,10.325041502714157,10.529569417238235
9.426253378391266,7.455194175243378,9.426253378391266
2.523222777992487,2.523222777992487,2.523222777992487
2.247339688241482,1.9866231754422188,2.247339688241482
6.3446705639362335,6.3446705639362335,6.3446705639362335
1.6206055581569672,1.6206055581569672,1.6206055581569672
1.981321468949318,1.981321468949318,1.981321468949318
0.5357837798073888,0.446342044044286,0.5357837798073888
12.530977606773376,9.369066387414932,12.530977606773376
8.247578263282776,7.618039518594742,8.247578263282776
2.819689378142357,2.464012920856476,2.685315065085888
6.205866098403931,4.24966362118721,6.205866098403931
1.5981212183833122,1.5754376351833344,1.5981212183833122
4.591673534363508,4.051386073231697,4.591673534363508
0.6152405710890889,0.5996470032259822,0.6152405710890889
3.97657173871994,3.97657173871994,6.118740424513817
1.4846190176904202,1.2750139124691486,1.4846190176904202
2.150209531188011,2.150209531188011,2.150209531188011
0.31660660976194777,0.13161474565276876,0.31660660976194777
1.6228333599865437,1.231329508125782,1.6228333599865437
0.46358334756223485,0.45329265209147707,0.46358334756223485
2.3187862187623978,2.0164514034986496,2.3187862187623978
2.2309853434562683,2.2309853434562683,2.2309853434562683
1.7755749747157097,1.7755749747157097,1.7755749747157097
0.8827287619933486,0.8827287619933486,2.5866468185558915
1.20369859226048,1.20369859226048,1.20369859226048
4.6796621503308415,4.6796621503308415,4.6796621503308415
1.4424406364560127,1.3794534429907799,1.4424406364560127
0.3307635015808046,0.3307635015808046,0.3307635015808046
1.261935917660594,1.15269123762846,1.261935917660594
1.7853700891137123,1.7853700891137123,1.7853700891137123
2.1408554576337337,2.1408554576337337,2.1408554576337337
3.9434824138879776,3.661298707127571,4.700336933135986
6.206869587302208,5.301359735429287,6.206869587302208
0.8682435536757112,0.8682435536757112,0.8682435536757112
2.6372891664505005,2.6372891664505005,2.6372891664505005
0.7736378679983318,0.7736378679983318,0.7736378679983318
0.8848922995384783,0.5336944595910609,0.8848922995384783
1.3147900570183992,1.1060325372964144,1.3147900570183992
8.389939367771149,7.878334015607834,8.389939367771149
2.9551763013005257,2.351812817156315,2.9551763013005257
2.7224308475852013,2.7224308475852013,2.7224308475852013
2.7087246254086494,2.7087246254086494,2.7087246254086494
0.7497679786756635,0.7497679786756635,0.7497679786756635
3.068759523332119,2.5175248831510544,3.068759523332119
0.609775383840315,0.3401020346209407,0.609775383840315
3.0360222235322,3.0360222235322,3.0360222235322
1.2103934474289417,1.2103934474289417,1.2103934474289417
1.2720996160060167,1.2720996160060167,1.2720996160060167
0.47393957525491714,0.47393957525491714,0.47393957525491714
0.2999107791110873,0.2999107791110873,0.2999107791110873
5.29424113035202,4.933105036616325,5.29424113035202
1.6009748838841915,1.6009748838841915,1.8039476424455643
1.6601214278489351,1.3322463650256395,1.6601214278489351
1.3698115684092045,1.3698115684092045,1.3698115684092045
1.043808739632368,0.9718349017202854,1.043808739632368
4.345426417887211,4.345426417887211,4.345426417887211
1.339330680668354,1.1117551736533642,1.339330680668354
3.345693428069353,3.345693428069353,3.8767543584108353
1.6331996582448483,1.6331996582448483,1.6331996582448483
6.889112710952759,6.685097098350525,6.889112710952759
0.20657783199567348,0.20657783199567348,0.20657783199567348
6.492471322417259,6.492471322417259,6.492471322417259
1.9837350100278854,1.9837350100278854,1.9837350100278854
0.4343848752323538,0.4285830094013363,0.4343848752323538
